ticker,date,open,high,low,close
BCPC,1993-06-02,0.44,0.44,0.42,0.44
BCPC,1993-06-03,0.44,0.44,0.44,0.44
BCPC,1993-06-04,0.44,0.44,0.44,0.44
BCPC,1993-06-07,0.44,0.44,0.44,0.44
BCPC,1993-06-08,0.44,0.44,0.44,0.44
BCPC,1993-06-09,0.44,0.44,0.44,0.44
BCPC,1993-06-10,0.45,0.45,0.45,0.45
BCPC,1993-06-11,0.45,0.45,0.45,0.45
BCPC,1993-06-14,0.41,0.45,0.41,0.45
BCPC,1993-06-15,0.45,0.45,0.45,0.45
BCPC,1993-06-16,0.45,0.45,0.45,0.45
BCPC,1993-06-17,0.41,0.45,0.41,0.45
BCPC,1993-06-18,0.45,0.45,0.45,0.45
BCPC,1993-06-21,0.45,0.45,0.45,0.45
BCPC,1993-06-22,0.41,0.44,0.41,0.44
BCPC,1993-06-23,0.44,0.45,0.44,0.45
BCPC,1993-06-24,0.44,0.53,0.44,0.5
BCPC,1993-06-25,0.53,0.53,0.48,0.48
BCPC,1993-06-28,0.53,0.53,0.5,0.53
BCPC,1993-06-29,0.53,0.53,0.53,0.53
BCPC,1993-06-30,0.53,0.53,0.53,0.53
BCPC,1993-07-01,0.47,0.47,0.47,0.47
BCPC,1993-07-02,0.47,0.47,0.47,0.47
BCPC,1993-07-06,0.54,0.54,0.47,0.47
BCPC,1993-07-07,0.47,0.47,0.47,0.47
BCPC,1993-07-08,0.47,0.47,0.47,0.47
BCPC,1993-07-09,0.47,0.47,0.47,0.47
BCPC,1993-07-12,0.47,0.53,0.47,0.53
BCPC,1993-07-13,0.53,0.53,0.5,0.5
BCPC,1993-07-14,0.48,0.5,0.44,0.44
BCPC,1993-07-15,0.48,0.48,0.48,0.48
BCPC,1993-07-16,0.47,0.47,0.47,0.47
BCPC,1993-07-19,0.47,0.47,0.47,0.47
BCPC,1993-07-20,0.47,0.47,0.47,0.47
BCPC,1993-07-21,0.44,0.46,0.44,0.45
BCPC,1993-07-22,0.46,0.46,0.46,0.46
BCPC,1993-07-23,0.46,0.46,0.46,0.46
BCPC,1993-07-26,0.46,0.46,0.46,0.46
BCPC,1993-07-27,0.46,0.46,0.46,0.46
BCPC,1993-07-28,0.46,0.46,0.46,0.46
BCPC,1993-07-29,0.46,0.46,0.44,0.44
BCPC,1993-07-30,0.46,0.46,0.44,0.45
BCPC,1993-08-02,0.45,0.45,0.45,0.45
BCPC,1993-08-03,0.45,0.45,0.45,0.45
BCPC,1993-08-04,0.47,0.48,0.47,0.48
BCPC,1993-08-05,0.47,0.47,0.47,0.47
BCPC,1993-08-06,0.47,0.5,0.47,0.5
BCPC,1993-08-09,0.5,0.5,0.5,0.5
BCPC,1993-08-10,0.5,0.5,0.5,0.5
BCPC,1993-08-11,0.5,0.5,0.5,0.5
BCPC,1993-08-12,0.5,0.5,0.47,0.5
BCPC,1993-08-13,0.5,0.5,0.5,0.5
BCPC,1993-08-16,0.5,0.5,0.5,0.5
BCPC,1993-08-17,0.48,0.48,0.48,0.48
BCPC,1993-08-18,0.48,0.48,0.48,0.48
BCPC,1993-08-19,0.48,0.48,0.48,0.48
BCPC,1993-08-20,0.48,0.48,0.48,0.48
BCPC,1993-08-23,0.48,0.48,0.48,0.48
BCPC,1993-08-24,0.5,0.5,0.5,0.5
BCPC,1993-08-25,0.5,0.5,0.47,0.5
BCPC,1993-08-26,0.5,0.5,0.5,0.5
BCPC,1993-08-27,0.48,0.48,0.48,0.48
BCPC,1993-08-30,0.48,0.48,0.48,0.48
BCPC,1993-08-31,0.48,0.48,0.48,0.48
BCPC,1993-09-01,0.48,0.48,0.48,0.48
BCPC,1993-09-02,0.48,0.53,0.48,0.52
BCPC,1993-09-03,0.57,0.57,0.57,0.57
BCPC,1993-09-07,0.57,0.57,0.57,0.57
BCPC,1993-09-08,0.52,0.57,0.52,0.57
BCPC,1993-09-09,0.57,0.57,0.57,0.57
BCPC,1993-09-10,0.57,0.57,0.57,0.57
BCPC,1993-09-13,0.57,0.57,0.52,0.52
BCPC,1993-09-14,0.54,0.54,0.54,0.54
BCPC,1993-09-15,0.52,0.52,0.52,0.52
BCPC,1993-09-16,0.52,0.52,0.52,0.52
BCPC,1993-09-17,0.52,0.52,0.52,0.52
BCPC,1993-09-20,0.5,0.5,0.5,0.5
BCPC,1993-09-21,0.55,0.55,0.55,0.55
BCPC,1993-09-22,0.55,0.55,0.55,0.55
BCPC,1993-09-23,0.55,0.55,0.55,0.55
BCPC,1993-09-24,0.55,0.55,0.55,0.55
BCPC,1993-09-27,0.55,0.55,0.55,0.55
BCPC,1993-09-28,0.55,0.55,0.55,0.55
BCPC,1993-09-29,0.55,0.55,0.55,0.55
BCPC,1993-09-30,0.55,0.55,0.55,0.55
BCPC,1993-10-01,0.5,0.5,0.5,0.5
BCPC,1993-10-04,0.5,0.5,0.5,0.5
BCPC,1993-10-05,0.5,0.5,0.5,0.5
BCPC,1993-10-06,0.5,0.5,0.5,0.5
BCPC,1993-10-07,0.47,0.48,0.47,0.48
BCPC,1993-10-08,0.48,0.48,0.48,0.48
BCPC,1993-10-11,0.53,0.53,0.47,0.47
BCPC,1993-10-12,0.52,0.52,0.52,0.52
BCPC,1993-10-13,0.52,0.52,0.52,0.52
BCPC,1993-10-14,0.52,0.52,0.52,0.52
BCPC,1993-10-15,0.53,0.53,0.53,0.53
BCPC,1993-10-18,0.54,0.54,0.54,0.54
BCPC,1993-10-19,0.54,0.54,0.54,0.54
BCPC,1993-10-20,0.54,0.54,0.54,0.54
BCPC,1993-10-21,0.49,0.5,0.49,0.49
BCPC,1993-10-22,0.49,0.49,0.49,0.49
BCPC,1993-10-25,0.49,0.49,0.49,0.49
BCPC,1993-10-26,0.49,0.49,0.49,0.49
BCPC,1993-10-27,0.49,0.49,0.49,0.49
BCPC,1993-10-28,0.49,0.49,0.49,0.49
BCPC,1993-10-29,0.49,0.49,0.49,0.49
BCPC,1993-11-01,0.49,0.49,0.49,0.49
BCPC,1993-11-02,0.5,0.5,0.5,0.5
BCPC,1993-11-03,0.5,0.5,0.5,0.5
BCPC,1993-11-04,0.5,0.5,0.5,0.5
BCPC,1993-11-05,0.47,0.48,0.47,0.48
BCPC,1993-11-08,0.47,0.47,0.47,0.47
BCPC,1993-11-09,0.54,0.54,0.48,0.48
BCPC,1993-11-10,0.48,0.48,0.48,0.48
BCPC,1993-11-11,0.53,0.53,0.47,0.47
BCPC,1993-11-12,0.47,0.47,0.47,0.47
BCPC,1993-11-15,0.47,0.47,0.47,0.47
BCPC,1993-11-16,0.53,0.53,0.53,0.53
BCPC,1993-11-17,0.47,0.47,0.47,0.47
BCPC,1993-11-18,0.47,0.47,0.47,0.47
BCPC,1993-11-19,0.47,0.47,0.47,0.47
BCPC,1993-11-22,0.47,0.47,0.47,0.47
BCPC,1993-11-23,0.53,0.53,0.53,0.53
BCPC,1993-11-24,0.54,0.54,0.48,0.48
BCPC,1993-11-26,0.5,0.5,0.5,0.5
BCPC,1993-11-29,0.5,0.5,0.5,0.5
BCPC,1993-11-30,0.47,0.47,0.47,0.47
BCPC,1993-12-01,0.47,0.47,0.47,0.47
BCPC,1993-12-02,0.5,0.5,0.5,0.5
BCPC,1993-12-03,0.5,0.5,0.49,0.49
BCPC,1993-12-06,0.49,0.49,0.49,0.49
BCPC,1993-12-07,0.48,0.48,0.47,0.48
BCPC,1993-12-08,0.47,0.47,0.47,0.47
BCPC,1993-12-09,0.47,0.47,0.47,0.47
BCPC,1993-12-10,0.47,0.49,0.47,0.49
BCPC,1993-12-13,0.47,0.47,0.47,0.47
BCPC,1993-12-14,0.47,0.47,0.47,0.47
BCPC,1993-12-15,0.47,0.47,0.47,0.47
BCPC,1993-12-16,0.47,0.47,0.47,0.47
BCPC,1993-12-17,0.47,0.47,0.47,0.47
BCPC,1993-12-20,0.46,0.5,0.46,0.5
BCPC,1993-12-21,0.5,0.5,0.5,0.5
BCPC,1993-12-22,0.46,0.46,0.46,0.46
BCPC,1993-12-23,0.46,0.46,0.45,0.45
BCPC,1993-12-27,0.5,0.5,0.5,0.5
BCPC,1993-12-28,0.45,0.46,0.45,0.46
BCPC,1993-12-29,0.46,0.46,0.46,0.46
BCPC,1993-12-30,0.46,0.46,0.46,0.46
BCPC,1993-12-31,0.47,0.48,0.46,0.48
BCPC,1994-01-03,0.48,0.5,0.48,0.48
BCPC,1994-01-04,0.47,0.48,0.47,0.47
BCPC,1994-01-05,0.49,0.5,0.49,0.49
BCPC,1994-01-06,0.49,0.49,0.49,0.49
BCPC,1994-01-07,0.49,0.49,0.49,0.49
BCPC,1994-01-10,0.49,0.49,0.49,0.49
BCPC,1994-01-11,0.49,0.49,0.49,0.49
BCPC,1994-01-12,0.47,0.49,0.47,0.49
BCPC,1994-01-13,0.49,0.49,0.49,0.49
BCPC,1994-01-14,0.49,0.49,0.49,0.49
BCPC,1994-01-17,0.5,0.5,0.5,0.5
BCPC,1994-01-18,0.48,0.48,0.48,0.48
BCPC,1994-01-19,0.49,0.49,0.47,0.48
BCPC,1994-01-20,0.48,0.48,0.48,0.48
BCPC,1994-01-21,0.48,0.48,0.48,0.48
BCPC,1994-01-24,0.47,0.47,0.47,0.47
BCPC,1994-01-25,0.47,0.47,0.47,0.47
BCPC,1994-01-26,0.47,0.47,0.47,0.47
BCPC,1994-01-27,0.47,0.47,0.47,0.47
BCPC,1994-01-28,0.47,0.47,0.47,0.47
BCPC,1994-01-31,0.47,0.47,0.47,0.47
BCPC,1994-02-01,0.47,0.47,0.47,0.47
BCPC,1994-02-02,0.47,0.47,0.47,0.47
BCPC,1994-02-03,0.47,0.47,0.47,0.47
BCPC,1994-02-04,0.47,0.47,0.47,0.47
BCPC,1994-02-07,0.47,0.47,0.47,0.47
BCPC,1994-02-08,0.52,0.58,0.52,0.57
BCPC,1994-02-09,0.57,0.59,0.55,0.55
BCPC,1994-02-10,0.55,0.55,0.55,0.55
BCPC,1994-02-11,0.59,0.59,0.59,0.59
BCPC,1994-02-14,0.61,0.61,0.61,0.61
BCPC,1994-02-15,0.61,0.61,0.61,0.61
BCPC,1994-02-16,0.55,0.61,0.55,0.61
BCPC,1994-02-17,0.61,0.61,0.61,0.61
BCPC,1994-02-18,0.61,0.61,0.61,0.61
BCPC,1994-02-22,0.61,0.61,0.61,0.61
BCPC,1994-02-23,0.63,0.63,0.63,0.63
BCPC,1994-02-24,0.65,0.65,0.61,0.61
BCPC,1994-02-25,0.61,0.61,0.61,0.61
BCPC,1994-02-28,0.61,0.61,0.61,0.61
BCPC,1994-03-01,0.61,0.61,0.61,0.61
BCPC,1994-03-02,0.6,0.6,0.6,0.6
BCPC,1994-03-03,0.6,0.6,0.6,0.6
BCPC,1994-03-04,0.6,0.6,0.6,0.6
BCPC,1994-03-07,0.6,0.6,0.6,0.6
BCPC,1994-03-08,0.6,0.6,0.6,0.6
BCPC,1994-03-09,0.6,0.6,0.6,0.6
BCPC,1994-03-10,0.6,0.6,0.6,0.6
BCPC,1994-03-11,0.6,0.6,0.6,0.6
BCPC,1994-03-14,0.6,0.6,0.6,0.6
BCPC,1994-03-15,0.66,0.66,0.66,0.66
BCPC,1994-03-16,0.74,0.8,0.74,0.79
BCPC,1994-03-17,0.94,1.02,0.83,0.86
BCPC,1994-03-18,0.9,0.91,0.83,0.91
BCPC,1994-03-21,0.83,0.86,0.83,0.86
BCPC,1994-03-22,0.9,0.9,0.78,0.81
BCPC,1994-03-23,0.81,0.81,0.81,0.81
BCPC,1994-03-24,0.86,0.86,0.72,0.79
BCPC,1994-03-25,0.74,0.74,0.74,0.74
BCPC,1994-03-28,0.68,0.68,0.68,0.68
BCPC,1994-03-29,0.68,0.68,0.68,0.68
BCPC,1994-03-30,0.68,0.68,0.66,0.66
BCPC,1994-03-31,0.64,0.66,0.61,0.61
BCPC,1994-04-04,0.66,0.66,0.66,0.66
BCPC,1994-04-05,0.66,0.66,0.64,0.64
BCPC,1994-04-06,0.68,0.74,0.68,0.74
BCPC,1994-04-07,0.75,0.75,0.75,0.75
BCPC,1994-04-08,0.75,0.75,0.75,0.75
BCPC,1994-04-11,0.75,0.75,0.75,0.75
BCPC,1994-04-12,0.75,0.75,0.75,0.75
BCPC,1994-04-13,0.66,0.66,0.66,0.66
BCPC,1994-04-14,0.66,0.66,0.66,0.66
BCPC,1994-04-15,0.66,0.66,0.66,0.66
BCPC,1994-04-18,0.66,0.66,0.66,0.66
BCPC,1994-04-19,0.66,0.66,0.66,0.66
BCPC,1994-04-20,0.66,0.66,0.66,0.66
BCPC,1994-04-21,0.7,0.7,0.6,0.6
BCPC,1994-04-22,0.7,0.7,0.7,0.7
BCPC,1994-04-25,0.7,0.7,0.7,0.7
BCPC,1994-04-26,0.71,0.71,0.61,0.61
BCPC,1994-04-28,0.61,0.61,0.61,0.61
BCPC,1994-04-29,0.61,0.61,0.61,0.61
BCPC,1994-05-02,0.61,0.61,0.61,0.61
BCPC,1994-05-03,0.61,0.61,0.61,0.61
BCPC,1994-05-04,0.61,0.61,0.61,0.61
BCPC,1994-05-05,0.61,0.61,0.61,0.61
BCPC,1994-05-06,0.61,0.61,0.61,0.61
BCPC,1994-05-09,0.61,0.66,0.61,0.66
BCPC,1994-05-10,0.66,0.66,0.66,0.66
BCPC,1994-05-11,0.69,0.69,0.69,0.69
BCPC,1994-05-12,0.69,0.69,0.69,0.69
BCPC,1994-05-13,0.7,0.7,0.7,0.7
BCPC,1994-05-16,0.64,0.64,0.64,0.64
BCPC,1994-05-17,0.64,0.64,0.64,0.64
BCPC,1994-05-18,0.6,0.6,0.6,0.6
BCPC,1994-05-19,0.6,0.6,0.6,0.6
BCPC,1994-05-20,0.68,0.68,0.68,0.68
BCPC,1994-05-23,0.68,0.68,0.68,0.68
BCPC,1994-05-24,0.68,0.68,0.68,0.68
BCPC,1994-05-25,0.68,0.68,0.68,0.68
BCPC,1994-05-26,0.68,0.68,0.68,0.68
BCPC,1994-05-27,0.68,0.68,0.68,0.68
BCPC,1994-05-31,0.68,0.68,0.68,0.68
BCPC,1994-06-01,0.7,0.7,0.68,0.68
BCPC,1994-06-02,0.7,0.7,0.7,0.7
BCPC,1994-06-03,0.66,0.77,0.66,0.77
BCPC,1994-06-06,0.77,0.77,0.77,0.77
BCPC,1994-06-07,0.79,0.83,0.79,0.81
BCPC,1994-06-08,0.82,0.88,0.81,0.81
BCPC,1994-06-09,0.81,0.81,0.81,0.81
BCPC,1994-06-10,0.88,0.88,0.8,0.83
BCPC,1994-06-13,0.79,0.79,0.79,0.79
BCPC,1994-06-14,0.79,0.79,0.79,0.79
BCPC,1994-06-15,0.79,0.79,0.79,0.79
BCPC,1994-06-16,0.75,0.79,0.75,0.78
BCPC,1994-06-17,0.75,0.9,0.75,0.83
BCPC,1994-06-20,0.81,0.81,0.81,0.81
BCPC,1994-06-21,0.79,0.83,0.79,0.83
BCPC,1994-06-22,0.83,0.83,0.83,0.83
BCPC,1994-06-23,0.75,0.75,0.75,0.75
BCPC,1994-06-24,0.75,0.86,0.75,0.81
BCPC,1994-06-27,0.86,0.86,0.8,0.83
BCPC,1994-06-28,0.8,0.8,0.79,0.79
BCPC,1994-06-29,0.81,0.81,0.81,0.81
BCPC,1994-06-30,0.77,0.79,0.77,0.79
BCPC,1994-07-01,0.75,0.75,0.75,0.75
BCPC,1994-07-05,0.77,0.77,0.72,0.72
BCPC,1994-07-06,0.72,0.72,0.72,0.72
BCPC,1994-07-07,0.72,0.72,0.72,0.72
BCPC,1994-07-08,0.72,0.72,0.72,0.72
BCPC,1994-07-11,0.72,0.72,0.72,0.72
BCPC,1994-07-12,0.72,0.72,0.72,0.72
BCPC,1994-07-13,0.7,0.7,0.7,0.7
BCPC,1994-07-14,0.7,0.7,0.7,0.7
BCPC,1994-07-15,0.7,0.7,0.7,0.7
BCPC,1994-07-18,0.7,0.7,0.7,0.7
BCPC,1994-07-19,0.78,0.78,0.77,0.77
BCPC,1994-07-20,0.77,0.77,0.77,0.77
BCPC,1994-07-21,0.79,0.79,0.79,0.79
BCPC,1994-07-22,0.74,0.74,0.74,0.74
BCPC,1994-07-25,0.74,0.74,0.74,0.74
BCPC,1994-07-26,0.74,0.74,0.74,0.74
BCPC,1994-07-27,0.74,0.74,0.74,0.74
BCPC,1994-07-28,0.74,0.74,0.74,0.74
BCPC,1994-07-29,0.7,0.7,0.7,0.7
BCPC,1994-08-01,0.7,0.7,0.7,0.7
BCPC,1994-08-02,0.7,0.7,0.7,0.7
BCPC,1994-08-03,0.75,0.75,0.75,0.75
BCPC,1994-08-04,0.75,0.75,0.75,0.75
BCPC,1994-08-05,0.75,0.75,0.75,0.75
BCPC,1994-08-08,0.78,0.78,0.78,0.78
BCPC,1994-08-09,0.78,0.78,0.78,0.78
BCPC,1994-08-10,0.78,0.78,0.78,0.78
BCPC,1994-08-11,0.78,0.78,0.78,0.78
BCPC,1994-08-12,0.78,0.78,0.78,0.78
BCPC,1994-08-15,0.7,0.74,0.7,0.74
BCPC,1994-08-16,0.74,0.74,0.74,0.74
BCPC,1994-08-17,0.74,0.74,0.74,0.74
BCPC,1994-08-18,0.68,0.68,0.68,0.68
BCPC,1994-08-19,0.68,0.68,0.68,0.68
BCPC,1994-08-22,0.68,0.68,0.68,0.68
BCPC,1994-08-23,0.68,0.68,0.68,0.68
BCPC,1994-08-24,0.68,0.68,0.68,0.68
BCPC,1994-08-25,0.68,0.72,0.68,0.72
BCPC,1994-08-26,0.72,0.72,0.72,0.72
BCPC,1994-08-29,0.75,0.78,0.72,0.78
BCPC,1994-08-30,0.77,0.77,0.76,0.76
BCPC,1994-08-31,0.78,0.78,0.78,0.78
BCPC,1994-09-01,0.78,0.78,0.75,0.78
BCPC,1994-09-02,0.78,0.78,0.72,0.75
BCPC,1994-09-06,0.72,0.72,0.72,0.72
BCPC,1994-09-07,0.75,0.75,0.75,0.75
BCPC,1994-09-08,0.78,0.78,0.78,0.78
BCPC,1994-09-09,0.78,0.78,0.75,0.75
BCPC,1994-09-12,0.72,0.75,0.72,0.75
BCPC,1994-09-13,0.75,0.75,0.75,0.75
BCPC,1994-09-14,0.75,0.75,0.75,0.75
BCPC,1994-09-15,0.75,0.75,0.75,0.75
BCPC,1994-09-16,0.71,0.75,0.71,0.75
BCPC,1994-09-19,0.7,0.7,0.7,0.7
BCPC,1994-09-20,0.7,0.72,0.7,0.72
BCPC,1994-09-21,0.68,0.68,0.68,0.68
BCPC,1994-09-22,0.68,0.68,0.68,0.68
BCPC,1994-09-23,0.68,0.68,0.68,0.68
BCPC,1994-09-26,0.71,0.71,0.71,0.71
BCPC,1994-09-27,0.71,0.71,0.71,0.71
BCPC,1994-09-28,0.71,0.71,0.71,0.71
BCPC,1994-09-29,0.71,0.71,0.71,0.71
BCPC,1994-09-30,0.71,0.71,0.71,0.71
BCPC,1994-10-03,0.71,0.71,0.71,0.71
BCPC,1994-10-04,0.82,0.82,0.82,0.82
BCPC,1994-10-05,0.74,0.86,0.74,0.86
BCPC,1994-10-06,0.86,0.86,0.86,0.86
BCPC,1994-10-07,0.76,0.76,0.76,0.76
BCPC,1994-10-10,0.79,0.79,0.79,0.79
BCPC,1994-10-11,0.79,0.79,0.79,0.79
BCPC,1994-10-12,0.81,0.81,0.81,0.81
BCPC,1994-10-13,0.81,0.81,0.81,0.81
BCPC,1994-10-14,0.82,0.82,0.74,0.74
BCPC,1994-10-17,0.84,0.84,0.84,0.84
BCPC,1994-10-18,0.84,0.84,0.84,0.84
BCPC,1994-10-19,0.74,0.74,0.74,0.74
BCPC,1994-10-20,0.76,0.79,0.76,0.79
BCPC,1994-10-21,0.79,0.79,0.79,0.79
BCPC,1994-10-24,0.74,0.74,0.74,0.74
BCPC,1994-10-25,0.74,0.74,0.74,0.74
BCPC,1994-10-26,0.74,0.74,0.74,0.74
BCPC,1994-10-27,0.79,0.79,0.79,0.79
BCPC,1994-10-28,0.79,0.79,0.79,0.79
BCPC,1994-10-31,0.74,0.87,0.74,0.84
BCPC,1994-11-01,0.84,0.84,0.84,0.84
BCPC,1994-11-02,0.82,0.82,0.77,0.77
BCPC,1994-11-03,0.86,0.86,0.86,0.86
BCPC,1994-11-04,0.79,0.89,0.77,0.77
BCPC,1994-11-07,0.86,0.86,0.86,0.86
BCPC,1994-11-08,0.82,0.82,0.82,0.82
BCPC,1994-11-09,0.76,0.76,0.76,0.76
BCPC,1994-11-10,0.79,0.82,0.77,0.77
BCPC,1994-11-11,0.77,0.86,0.77,0.81
BCPC,1994-11-14,0.86,0.86,0.86,0.86
BCPC,1994-11-15,0.77,0.82,0.77,0.82
BCPC,1994-11-16,0.82,0.82,0.82,0.82
BCPC,1994-11-17,0.74,0.77,0.74,0.77
BCPC,1994-11-18,0.77,0.77,0.77,0.77
BCPC,1994-11-21,0.77,0.77,0.77,0.77
BCPC,1994-11-22,0.74,0.74,0.74,0.74
BCPC,1994-11-23,0.74,0.74,0.74,0.74
BCPC,1994-11-25,0.72,0.77,0.72,0.77
BCPC,1994-11-28,0.82,0.82,0.72,0.72
BCPC,1994-11-29,0.72,0.74,0.72,0.72
BCPC,1994-11-30,0.82,0.82,0.82,0.82
BCPC,1994-12-01,0.81,0.81,0.81,0.81
BCPC,1994-12-02,0.81,0.82,0.74,0.82
BCPC,1994-12-05,0.82,0.82,0.82,0.82
BCPC,1994-12-06,0.74,0.74,0.74,0.74
BCPC,1994-12-07,0.82,0.82,0.82,0.82
BCPC,1994-12-08,0.74,0.74,0.74,0.74
BCPC,1994-12-09,0.82,0.82,0.74,0.82
BCPC,1994-12-12,0.74,0.74,0.74,0.74
BCPC,1994-12-13,0.74,0.74,0.74,0.74
BCPC,1994-12-14,0.77,0.77,0.77,0.77
BCPC,1994-12-15,0.74,0.74,0.74,0.74
BCPC,1994-12-16,0.74,0.74,0.74,0.74
BCPC,1994-12-19,0.82,0.82,0.77,0.77
BCPC,1994-12-20,0.77,0.77,0.77,0.77
BCPC,1994-12-21,0.77,0.77,0.77,0.77
BCPC,1994-12-22,0.84,0.85,0.81,0.81
BCPC,1994-12-23,0.91,0.91,0.83,0.83
BCPC,1994-12-27,0.79,0.83,0.79,0.83
BCPC,1994-12-28,0.79,0.79,0.79,0.79
BCPC,1994-12-29,0.79,0.82,0.69,0.82
BCPC,1994-12-30,0.81,0.81,0.79,0.79
BCPC,1995-01-03,0.79,0.79,0.79,0.79
BCPC,1995-01-04,0.81,0.81,0.81,0.81
BCPC,1995-01-05,0.81,0.81,0.81,0.81
BCPC,1995-01-06,0.81,0.81,0.81,0.81
BCPC,1995-01-09,0.81,0.81,0.81,0.81
BCPC,1995-01-10,0.81,0.81,0.81,0.81
BCPC,1995-01-11,0.81,0.81,0.81,0.81
BCPC,1995-01-12,0.81,0.81,0.81,0.81
BCPC,1995-01-13,0.81,0.81,0.81,0.81
BCPC,1995-01-16,0.81,0.81,0.81,0.81
BCPC,1995-01-17,0.79,0.81,0.79,0.81
BCPC,1995-01-18,0.69,0.71,0.69,0.71
BCPC,1995-01-19,0.81,0.81,0.81,0.81
BCPC,1995-01-20,0.81,0.81,0.81,0.81
BCPC,1995-01-23,0.81,0.81,0.81,0.81
BCPC,1995-01-24,0.81,0.81,0.81,0.81
BCPC,1995-01-25,0.76,0.76,0.76,0.76
BCPC,1995-01-26,0.76,0.76,0.76,0.76
BCPC,1995-01-27,0.76,0.76,0.76,0.76
BCPC,1995-01-30,0.69,0.81,0.69,0.81
BCPC,1995-01-31,0.72,0.76,0.72,0.76
BCPC,1995-02-01,0.76,0.76,0.76,0.76
BCPC,1995-02-02,0.76,0.76,0.76,0.76
BCPC,1995-02-03,0.79,0.79,0.79,0.79
BCPC,1995-02-06,0.72,0.72,0.72,0.72
BCPC,1995-02-07,0.72,0.81,0.72,0.81
BCPC,1995-02-08,0.72,0.72,0.72,0.72
BCPC,1995-02-09,0.72,0.77,0.72,0.77
BCPC,1995-02-10,0.77,0.77,0.77,0.77
BCPC,1995-02-13,0.77,0.77,0.77,0.77
BCPC,1995-02-14,0.77,0.77,0.77,0.77
BCPC,1995-02-15,0.81,0.81,0.81,0.81
BCPC,1995-02-16,0.81,0.81,0.81,0.81
BCPC,1995-02-17,0.72,0.81,0.72,0.79
BCPC,1995-02-21,0.79,0.79,0.79,0.79
BCPC,1995-02-22,0.79,0.79,0.79,0.79
BCPC,1995-02-23,0.76,0.76,0.76,0.76
BCPC,1995-02-24,0.76,0.76,0.76,0.76
BCPC,1995-02-27,0.76,0.76,0.76,0.76
BCPC,1995-02-28,0.76,0.76,0.76,0.76
BCPC,1995-03-01,0.76,0.76,0.76,0.76
BCPC,1995-03-02,0.69,0.72,0.69,0.72
BCPC,1995-03-03,0.74,0.74,0.74,0.74
BCPC,1995-03-06,0.76,0.76,0.76,0.76
BCPC,1995-03-07,0.76,0.76,0.74,0.74
BCPC,1995-03-08,0.74,0.74,0.74,0.74
BCPC,1995-03-09,0.76,0.76,0.76,0.76
BCPC,1995-03-10,0.76,0.76,0.76,0.76
BCPC,1995-03-13,0.76,0.76,0.76,0.76
BCPC,1995-03-14,0.76,0.76,0.76,0.76
BCPC,1995-03-15,0.74,0.74,0.74,0.74
BCPC,1995-03-16,0.72,0.76,0.72,0.76
BCPC,1995-03-17,0.72,0.72,0.72,0.72
BCPC,1995-03-20,0.72,0.72,0.72,0.72
BCPC,1995-03-21,0.76,0.76,0.76,0.76
BCPC,1995-03-22,0.76,0.76,0.76,0.76
BCPC,1995-03-23,0.76,0.76,0.76,0.76
BCPC,1995-03-24,0.76,0.76,0.76,0.76
BCPC,1995-03-27,0.76,0.76,0.76,0.76
BCPC,1995-03-28,0.76,0.76,0.76,0.76
BCPC,1995-03-29,0.76,0.76,0.76,0.76
BCPC,1995-03-30,0.76,0.76,0.74,0.76
BCPC,1995-03-31,0.74,0.76,0.74,0.76
BCPC,1995-04-03,0.77,0.77,0.77,0.77
BCPC,1995-04-04,0.76,0.76,0.74,0.74
BCPC,1995-04-05,0.72,0.72,0.72,0.72
BCPC,1995-04-06,0.74,0.74,0.74,0.74
BCPC,1995-04-07,0.74,0.74,0.74,0.74
BCPC,1995-04-10,0.74,0.76,0.74,0.76
BCPC,1995-04-11,0.76,0.76,0.76,0.76
BCPC,1995-04-12,0.76,0.76,0.76,0.76
BCPC,1995-04-13,0.76,0.76,0.76,0.76
BCPC,1995-04-17,0.76,0.76,0.76,0.76
BCPC,1995-04-18,0.77,0.77,0.77,0.77
BCPC,1995-04-19,0.77,0.77,0.77,0.77
BCPC,1995-04-20,0.76,0.76,0.76,0.76
BCPC,1995-04-21,0.72,0.72,0.72,0.72
BCPC,1995-04-24,0.72,0.72,0.72,0.72
BCPC,1995-04-25,0.72,0.72,0.72,0.72
BCPC,1995-04-26,0.72,0.79,0.72,0.79
BCPC,1995-04-27,0.79,0.82,0.77,0.81
BCPC,1995-04-28,0.81,0.81,0.79,0.81
BCPC,1995-05-01,0.82,0.82,0.82,0.82
BCPC,1995-05-02,0.81,0.82,0.81,0.82
BCPC,1995-05-03,0.82,0.82,0.82,0.82
BCPC,1995-05-04,0.82,0.82,0.82,0.82
BCPC,1995-05-05,0.82,0.82,0.77,0.77
BCPC,1995-05-08,0.78,0.78,0.78,0.78
BCPC,1995-05-09,0.77,0.77,0.77,0.77
BCPC,1995-05-10,0.76,0.76,0.76,0.76
BCPC,1995-05-11,0.77,0.77,0.76,0.76
BCPC,1995-05-12,0.76,0.76,0.76,0.76
BCPC,1995-05-15,0.77,0.77,0.77,0.77
BCPC,1995-05-16,0.77,0.77,0.76,0.76
BCPC,1995-05-17,0.76,0.76,0.74,0.74
BCPC,1995-05-18,0.76,0.76,0.72,0.72
BCPC,1995-05-19,0.72,0.72,0.72,0.72
BCPC,1995-05-22,0.72,0.72,0.72,0.72
